domain,users_count,projects_count,what_users_do,top_themes
takefile.link,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
static-cache.tezfiles.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
cryptopro.ru,1,1,"Навигация по сайтам, Прокси/профили/эмуляция",Регистрация/аккаунты
ggmax.com.br,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Регистрация/аккаунты
massage-xxx.su,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Регистрация/аккаунты
camphaven.xyz,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Регистрация/аккаунты
tango.me,1,1,"Навигация по сайтам, Прокси/профили/эмуляция",Регистрация/аккаунты
us.vestiairecollective.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Лидогенерация/арбитраж
i.ebayimg.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Лидогенерация/арбитраж
assets.vestiairecollective.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Лидогенерация/арбитраж
vestiairecollective.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Лидогенерация/арбитраж
topsbor.com,1,1,HTTP/API запросы,Регистрация/аккаунты
gosuslugi.ru,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Регистрация/аккаунты
flashscore.com.ua,1,1,"Навигация по сайтам, Прокси/профили/эмуляция",Регистрация/аккаунты
leon.ru,1,1,"Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",Регистрация/аккаунты
ox.ac.uk,1,1,Прочие действия,Лидогенерация/арбитраж
domofond.ru,1,1,Прочие действия,Лидогенерация/арбитраж
api.ideal.auto,1,1,Прочие действия,Лидогенерация/арбитраж
hard.rozetka.com.ua,1,1,Прочие действия,Лидогенерация/арбитраж
api.domofond.ru,1,1,Прочие действия,Лидогенерация/арбитраж
ideal.auto,1,1,Прочие действия,Лидогенерация/арбитраж
firstlogic.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Лидогенерация/арбитраж
chameleonads.go2cloud.org,1,1,"Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",Лидогенерация/арбитраж
api.myip.com,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
track.initialtracking.com,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
111.229.241.103,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
trk.adatracker.xyz,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
ru.regery.com,1,1,"Формы/клики/DOM, Парсинг/валидация, Прокси/профили/эмуляция",Регистрация/аккаунты
arc.msn.com,1,1,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
mail.live.com,1,1,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
loki.delve.office.com,1,1,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
login.microsoft.com,1,1,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
aka.ms,1,1,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
browser.events.data.microsoft.com,1,1,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
login.live.com,1,1,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
eporner.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
api64.ipify.org,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Регистрация/аккаунты
atlassian.com,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
mycocktailrecipes.com,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Google Sheets/отчетность
vocal.media,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Google Sheets/отчетность
bpssoftware.com.ua,1,1,Навигация по сайтам,Регистрация/аккаунты
ace.clothing,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Соцсети
lunalingerie.ua,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Соцсети
api.temp-mail.org,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Google Sheets/отчетность
nirvam.it,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Google Sheets/отчетность
temp-maill.org,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Google Sheets/отчетность
cleaner.dadata.ru,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
23.108.44.101,1,1,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Лидогенерация/арбитраж
irecommend.ru,1,1,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Регистрация/аккаунты
nerab.ru,1,1,Навигация по сайтам,Регистрация/аккаунты
auto.drom.ru,1,1,HTTP/API запросы,Регистрация/аккаунты
holod-trio.betyatribot.online,1,1,"Навигация по сайтам, Формы/клики/DOM, Логика/ретраи",Регистрация/аккаунты
95.79.56.175,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Регистрация/аккаунты
8.8.8.8,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Регистрация/аккаунты
109.195.197.99,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Регистрация/аккаунты
i.pn,1,1,"Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",Регистрация/аккаунты
extension-parser.rest,1,1,"Навигация по сайтам, HTTP/API запросы, Логика/ретраи",Регистрация/аккаунты
nutriplatonestle.es,1,1,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
